date,negative_proportion_min,negative_proportion_max,negative_proportion_mean,positive_proportion_min,positive_proportion_max,positive_proportion_mean,neutral_proportion_min,neutral_proportion_max,neutral_proportion_mean,combined_score_min,combined_score_max,combined_score_mean
2018-10-11,0.0,0.077,0.0077,0.0,0.385,0.15760000000000002,0.0,1.0,0.6346999999999999,0.0,0.765,0.34193
2018-10-12,0.0,0.253,0.0506,0.0,0.276,0.11040000000000001,0.0,1.0,0.639,-0.1761,0.8764,0.28544
2018-10-13,0.0,0.104,0.024363636363636365,0.0,0.722,0.3369090909090909,0.0,1.0,0.5478181818181818,0.0,0.9571,0.6190727272727273
2018-10-14,0.0,0.224,0.07045454545454545,0.0,0.556,0.25845454545454544,0.0,0.859,0.5802727272727273,-0.228,0.891,0.4379
2018-10-15,0.0,0.205,0.045222222222222226,0.0,0.714,0.18522222222222223,0.286,1.0,0.7695555555555553,-0.8508,0.636,0.05422222222222223
2018-10-16,0.0,0.207,0.09463636363636364,0.0,0.253,0.12154545454545453,0.548,1.0,0.783909090909091,-0.8316,0.802,0.004681818181818191
2018-10-17,0.0,0.309,0.0732,0.0,0.358,0.13595000000000004,0.642,1.0,0.7908,-0.7717,0.9039,0.22420500000000004
2018-10-18,0.0,0.255,0.0816923076923077,0.0,0.417,0.1383076923076923,0.0,0.833,0.4723076923076924,-0.8809,0.9493,0.15539230769230772
2018-10-19,0.0,0.08,0.005,0.0,0.272,0.09056249999999999,0.0,1.0,0.841875,0.0,0.7003,0.2736
2018-10-20,0.0,0.206,0.04608333333333333,0.0,0.6,0.15833333333333335,0.0,1.0,0.7122499999999999,-0.8689,0.9176,0.24618333333333334
2018-10-21,0.0,0.357,0.09283333333333332,0.034,0.459,0.303,0.541,0.687,0.604,-0.936,0.9712,0.5819833333333333
2018-10-22,0.0,0.222,0.09949999999999999,0.0,0.354,0.1066,0.646,1.0,0.7938999999999999,-0.894,0.959,-0.08159999999999999
2018-10-23,0.0,0.393,0.065,0.0,0.364,0.10768750000000002,0.0,1.0,0.7648749999999999,-0.7564,0.8748,0.1767625
2018-10-24,0.0,0.171,0.0629,0.0,0.455,0.2068,0.0,0.818,0.5303,-0.0516,0.9517,0.39266
2018-10-25,0.0,0.233,0.10225000000000001,0.0,0.714,0.22825,0.286,0.899,0.669625,-0.9194,0.8225,-0.0541
2018-10-26,0.0,0.344,0.1350588235294118,0.0,0.388,0.18588235294117644,0.536,0.882,0.6790588235294119,-0.8979,0.969,0.20493529411764705
2018-10-27,0.0,0.32,0.035800000000000005,0.0,0.855,0.33426666666666666,0.145,1.0,0.6299333333333333,-0.4019,0.9757,0.54414
2018-10-28,0.0,0.461,0.16314285714285717,0.0,0.75,0.19900000000000004,0.25,0.909,0.638,-0.9723,0.6369,-0.11288571428571428
2018-10-29,0.0,0.306,0.14,0.04,0.375,0.18877777777777782,0.525,0.797,0.6712222222222223,-0.9493,0.9623,0.05676666666666666
2018-10-30,0.0,0.318,0.05722222222222222,0.0,0.412,0.20816666666666667,0.564,1.0,0.7344444444444445,-0.9565,0.9837,0.5019111111111111
2018-10-31,0.0,0.234,0.11033333333333334,0.03,0.383,0.19825,0.548,0.89,0.6914166666666666,-0.5256,0.9153,0.274575
2018-11-01,0.0,0.188,0.038818181818181814,0.0,0.522,0.21863636363636366,0.478,1.0,0.7424545454545455,-0.4588,0.9618,0.4641545454545455
2018-11-02,0.0,0.398,0.0659,0.0,0.5,0.2173,0.5,1.0,0.7168,-0.9118,0.9274,0.4114
2018-11-03,0.0,0.193,0.0339375,0.0,0.455,0.1886875,0.0,1.0,0.714875,-0.1531,0.8268,0.39010625000000004
2018-11-04,0.0,0.175,0.04685714285714287,0.0,0.324,0.17842857142857144,0.556,1.0,0.7747142857142857,-0.7184,0.9407,0.3672714285714286
2018-11-05,0.0,0.201,0.04466666666666667,0.0,0.481,0.23458333333333337,0.519,1.0,0.7207499999999999,-0.2263,0.926,0.506925
2018-11-06,0.0,0.231,0.07494117647058823,0.0,0.364,0.14258823529411765,0.541,1.0,0.7824117647058825,-0.7184,0.9524,0.2581941176470589
2018-11-07,0.0,0.165,0.037611111111111116,0.0,0.554,0.2198888888888889,0.446,1.0,0.7425555555555555,-0.5267,0.9136,0.5421611111111111
2018-11-08,0.0,0.218,0.11499999999999999,0.0,0.289,0.15739999999999998,0.611,0.782,0.7276,-0.9136,0.8807,0.12398
2018-11-09,0.0,0.233,0.1165,0.0,0.189,0.0945,0.767,0.811,0.789,-0.7717,0.4215,-0.17510000000000003
2018-11-10,0.0,0.269,0.09566666666666665,0.0,0.565,0.17773333333333333,0.435,1.0,0.7264666666666668,-0.9254,0.8316,0.17293999999999998
2018-11-11,0.0,0.277,0.15185714285714288,0.0,0.374,0.1352857142857143,0.493,1.0,0.7132857142857143,-0.9027,0.9442,-0.020928571428571425
2018-11-12,0.0,0.169,0.10099999999999999,0.061,0.408,0.19966666666666666,0.547,0.859,0.6995,-0.4939,0.973,0.25553333333333333
2018-11-13,0.0,0.253,0.1518,0.0,0.577,0.1738,0.409,0.898,0.6744,-0.9112,0.9113,-0.2709
2018-11-14,0.0,0.281,0.064125,0.0,0.375,0.147875,0.524,1.0,0.7879999999999999,-0.7841,0.9296,0.1366
2018-11-15,0.0,0.336,0.1258,0.0,0.398,0.13399999999999998,0.602,1.0,0.7403000000000001,-0.958,0.9674,0.04926000000000001
2018-11-16,0.0,0.045,0.01125,0.157,0.416,0.2965,0.584,0.798,0.69225,0.6204,0.9678,0.8595750000000001
2018-11-17,0.0,0.147,0.047299999999999995,0.105,0.785,0.25799999999999995,0.215,0.886,0.6946000000000001,-0.0258,0.9638,0.5519200000000001
2018-11-18,0.0,0.204,0.0622,0.0,0.346,0.19899999999999998,0.654,0.934,0.7388,-0.6115,0.9094,0.34158
2018-11-19,0.0,0.205,0.0835,0.046,0.722,0.263,0.278,0.852,0.6535,-0.8402,0.9565,0.06966666666666667
2018-11-20,0.045,0.167,0.11925,0.0,0.277,0.10400000000000001,0.678,0.847,0.777,-0.8176,0.9055,-0.13542500000000002
2018-11-21,0.0,0.218,0.0942,0.0,0.577,0.23020000000000002,0.423,1.0,0.6756,-0.1779,0.6249,0.26198
2018-11-22,0.0,0.304,0.14146153846153847,0.038,0.552,0.185,0.448,0.81,0.6736153846153846,-0.9145,0.9371,0.06043846153846155
2018-11-23,0.0,0.139,0.0456,0.0,0.261,0.0992,0.0,1.0,0.6554,0.0,0.7564,0.35718
2018-11-24,0.139,0.219,0.179,0.17,0.261,0.21550000000000002,0.6,0.611,0.6054999999999999,-0.6107,0.6895,0.03939999999999999
2018-11-25,0.06,0.225,0.13428571428571426,0.057,0.307,0.18328571428571427,0.6,0.717,0.6824285714285713,-0.802,0.8748,0.2401285714285714
2018-11-26,0.0,0.132,0.05877777777777778,0.0,0.333,0.10011111111111111,0.667,0.933,0.8408888888888889,-0.6908,0.7717,0.08662222222222224
2018-11-27,0.0,0.32,0.132,0.0,0.28,0.1667777777777778,0.521,0.847,0.7011111111111111,-0.9628,0.8555,0.11122222222222226
2018-11-28,0.0,0.204,0.062875,0.052,0.444,0.16737500000000002,0.556,0.944,0.7695,-0.8402,0.945,0.3045375
2018-11-29,0.0,0.349,0.125,0.0,0.401,0.149625,0.599,1.0,0.7251250000000001,-0.9362,0.9657,0.07073750000000001
2018-11-30,0.0,0.148,0.049823529411764704,0.0,0.313,0.16494117647058823,0.0,1.0,0.7262352941176471,-0.765,0.9359,0.4499882352941177
2018-12-01,0.0,0.071,0.017499999999999998,0.0,0.516,0.35600000000000004,0.484,1.0,0.6265,0.0,0.9781,0.6522666666666667
2018-12-02,0.0,0.091,0.0455,0.112,0.206,0.159,0.794,0.797,0.7955000000000001,0.1531,0.8316,0.49235
2018-12-03,0.0,0.108,0.022285714285714287,0.07,0.482,0.20342857142857143,0.518,0.896,0.7741428571428571,-0.128,0.9583,0.5716857142857144
2018-12-04,0.0,0.242,0.0676,0.0,0.339,0.12689999999999999,0.0,0.976,0.7054,-0.891,0.9153,0.18011
2018-12-05,0.0,0.377,0.08257142857142859,0.0,0.318,0.17378571428571427,0.528,0.898,0.7436428571428569,-0.9731,0.9552,0.44457857142857143
2018-12-06,0.046,0.237,0.1415,0.424,0.44,0.432,0.339,0.514,0.4265,0.2732,0.97,0.6215999999999999
2018-12-07,0.0,0.569,0.1336470588235294,0.0,0.341,0.14023529411764704,0.431,0.963,0.7261764705882353,-0.9292,0.9491,-0.0038117647058823153
2018-12-08,0.0,0.158,0.04491666666666667,0.0,0.506,0.2554166666666667,0.494,0.864,0.6995,-0.296,0.9617,0.6684416666666667
2018-12-09,0.0,0.254,0.10900000000000001,0.0,0.58,0.1228888888888889,0.0,0.93,0.6571111111111112,-0.9169,0.967,-0.19075555555555557
2018-12-10,0.058,0.246,0.137,0.0,0.208,0.10425000000000001,0.734,0.812,0.75875,-0.8555,0.8383,-0.05055000000000004
2018-12-11,0.0,0.155,0.0576,0.0,0.571,0.1609,0.429,0.952,0.7814,-0.7269,0.9462,0.20903999999999998
2018-12-12,0.0,0.274,0.0896,0.0,0.371,0.1452,0.567,0.937,0.7651999999999999,-0.7984,0.9423,0.16332
2018-12-13,0.0,0.204,0.11966666666666664,0.0,0.126,0.09449999999999999,0.67,1.0,0.7856666666666667,-0.5719,0.4588,-0.06511666666666667
2018-12-14,0.0,0.714,0.15575,0.0,0.456,0.19475,0.286,1.0,0.6495,-0.7096,0.8979,0.1532
2018-12-15,0.0,0.136,0.044333333333333336,0.0,0.439,0.21141666666666661,0.5,1.0,0.7441666666666666,-0.3847,0.9063,0.5089250000000001
2018-12-16,0.104,0.347,0.19399999999999998,0.0,0.194,0.12416666666666666,0.531,0.89,0.6816666666666668,-0.9273,0.5574,-0.2649166666666667
2018-12-17,0.0,0.41,0.12872727272727272,0.0,0.297,0.12190909090909091,0.51,0.891,0.7493636363636363,-0.9709,0.9382,-0.04952727272727275
2018-12-18,0.0,0.224,0.10800000000000001,0.071,0.334,0.15799999999999997,0.626,0.84,0.7340000000000001,-0.7402,0.9475,0.15783
2018-12-19,0.0,0.269,0.09566666666666668,0.0,0.348,0.17574999999999996,0.511,0.853,0.7284999999999999,-0.9337,0.9349,0.409425
2018-12-20,0.0,0.214,0.0726,0.046,0.372,0.15150000000000002,0.537,0.935,0.776,-0.8652,0.9042,0.24883000000000002
2018-12-21,0.0,0.205,0.06404761904761905,0.0,0.396,0.1556190476190476,0.538,1.0,0.7802857142857142,-0.902,0.9545,0.2688476190476191
2018-12-22,0.0,0.284,0.078,0.0,0.565,0.2575,0.435,1.0,0.6645,-0.875,0.9022,0.29602500000000004
2018-12-23,0.0,0.254,0.09072727272727274,0.0,0.311,0.11999999999999998,0.564,1.0,0.7891818181818183,-0.775,0.9452,0.1892090909090909
2018-12-24,0.0,0.328,0.08773333333333334,0.0,0.273,0.13513333333333336,0.613,1.0,0.7772666666666666,-0.9081,0.9117,0.25992666666666664
2018-12-25,0.0,0.176,0.059199999999999996,0.042,0.778,0.2427,0.222,0.944,0.6982999999999999,-0.7717,0.9666,0.25532000000000005
2018-12-26,0.055,0.055,0.055,0.342,0.342,0.342,0.603,0.603,0.603,0.945,0.945,0.945
2018-12-27,0.0,0.164,0.05466666666666667,0.046,0.352,0.19633333333333333,0.648,0.809,0.7490000000000001,-0.7269,0.8271,0.2699333333333333
2018-12-28,0.0,0.307,0.08633333333333333,0.0,0.736,0.13593333333333335,0.264,0.947,0.7778666666666666,-0.8885,0.9201,-0.02505333333333333
2018-12-30,0.053,0.195,0.11933333333333335,0.036,0.235,0.12288888888888888,0.651,0.844,0.758,-0.6705,0.7893,0.0095888888888889
2018-12-31,0.0,0.282,0.08299999999999999,0.036,0.447,0.17900000000000002,0.546,0.964,0.737888888888889,-0.9186,0.9371,0.14735555555555557
2019-01-01,0.0,0.219,0.08792307692307692,0.0,0.649,0.2274615384615385,0.351,0.876,0.6846153846153845,-0.8676,0.921,0.1924615384615384
2019-01-02,0.0,0.305,0.09872727272727272,0.0,0.421,0.19190909090909092,0.517,0.902,0.7093636363636363,-0.765,0.9817,0.22457272727272726
2019-01-03,0.0,0.325,0.07366666666666667,0.119,0.274,0.18883333333333333,0.519,0.873,0.7376666666666667,-0.3818,0.8481,0.4041666666666666
2019-01-04,0.0,0.101,0.038000000000000006,0.0,0.506,0.21587499999999998,0.0,0.809,0.49600000000000005,0.0,0.9691,0.4635125
2019-01-05,0.0,0.169,0.081125,0.087,0.36,0.2465,0.569,0.766,0.6723750000000001,-0.4696,0.9136,0.39225
2019-01-06,0.0,0.36,0.10442857142857143,0.0,0.437,0.12414285714285714,0.0,0.941,0.6999285714285716,-0.9336,0.9325,-0.022449999999999994
2019-01-07,0.031,0.31,0.159,0.043,0.223,0.1355714285714286,0.517,0.823,0.7054285714285715,-0.8782,0.7997,-0.23727142857142858
2019-01-08,0.0,0.137,0.067,0.169,0.441,0.27416666666666667,0.559,0.724,0.6588333333333334,0.0516,0.9837,0.6429333333333334
2019-01-09,0.0,0.047,0.01925,0.0,0.409,0.14575,0.0,0.953,0.58525,-0.296,0.807,0.32205
2019-01-10,0.0,0.168,0.07220000000000001,0.0,0.577,0.251,0.423,0.953,0.6767000000000001,-0.7003,0.9522,0.22233000000000006
2019-01-11,0.0,0.119,0.027333333333333334,0.0,0.722,0.24533333333333335,0.278,1.0,0.7273333333333334,-0.4019,0.9476,0.4019777777777778
2019-01-12,0.0,0.456,0.16460000000000002,0.0,0.242,0.10486666666666669,0.472,0.924,0.7303999999999998,-0.9682,0.8765,-0.20066000000000003
2019-01-13,0.0,0.185,0.057333333333333326,0.0,0.316,0.09933333333333334,0.0,0.894,0.6766666666666667,-0.7096,0.9587,0.07029999999999999
2019-01-14,0.0,0.478,0.11899999999999998,0.0,0.441,0.13599999999999998,0.516,1.0,0.7450000000000001,-0.9825,0.9432,0.025936842105263154
2019-01-15,0.0,0.252,0.06858333333333333,0.0,0.299,0.16516666666666668,0.0,1.0,0.6829166666666667,-0.8625,0.9201,0.36944166666666667
2019-01-16,0.0,0.192,0.07575,0.101,1.0,0.363,0.0,0.78,0.56125,-0.6808,0.9201,0.20322500000000002
2019-01-17,0.125,0.125,0.125,0.163,0.163,0.163,0.712,0.712,0.712,0.1868,0.1868,0.1868
2019-01-18,0.0,0.338,0.156125,0.0,0.341,0.13187500000000002,0.573,0.93,0.7121249999999999,-0.9136,0.8442,0.021849999999999994
2019-01-19,0.0,0.426,0.11053333333333334,0.0,0.577,0.14053333333333334,0.0,1.0,0.6156,-0.9349,0.7579,-0.028193333333333324
2019-01-20,0.0,0.212,0.06436363636363636,0.0,0.556,0.13872727272727275,0.0,1.0,0.7059090909090909,-0.8465,0.8555,0.1380727272727273
2019-01-21,0.0,0.194,0.04911111111111111,0.0,0.744,0.3411111111111111,0.0,0.777,0.4986666666666667,0.0,0.9477,0.5419777777777778
2019-01-22,0.0,0.317,0.10793333333333334,0.0,0.412,0.15573333333333333,0.588,1.0,0.7362666666666667,-0.9552,0.8885,-0.010100000000000005
2019-01-23,0.0,0.412,0.14150000000000001,0.0,0.387,0.12810000000000002,0.504,0.905,0.7305,-0.6225,0.802,-0.12029000000000001
2019-01-24,0.0,0.332,0.10025000000000002,0.0,0.296,0.11066666666666665,0.545,1.0,0.7890833333333332,-0.6976,0.9152,-0.009666666666666676
2019-01-25,0.088,0.152,0.119,0.034,0.283,0.12133333333333331,0.565,0.865,0.7596666666666666,-0.6597,0.4588,-0.20606666666666665
2019-01-26,0.0,0.176,0.09188888888888888,0.0,0.234,0.10788888888888887,0.0,0.889,0.6890000000000001,-0.6124,0.9099,-0.006655555555555563
2019-01-27,0.091,0.714,0.2785,0.0,0.108,0.045375,0.286,0.827,0.6763750000000001,-0.887,0.1513,-0.53315
2019-01-28,0.0,0.412,0.11609090909090908,0.0,0.265,0.13954545454545458,0.0,0.826,0.6534545454545454,-0.6249,0.9198,0.2518181818181819
2019-01-29,0.086,0.205,0.143,0.064,0.149,0.10233333333333333,0.701,0.798,0.7546666666666667,-0.766,0.34,-0.27596666666666664
2019-01-30,0.0,0.185,0.0992222222222222,0.0,0.377,0.11711111111111111,0.551,1.0,0.7836666666666666,-0.8266,0.9697,-0.03418888888888887
2019-01-31,0.0,0.412,0.1288,0.0,0.296,0.11686666666666669,0.558,0.906,0.7542666666666665,-0.9036,0.8555,0.07333333333333332
2019-02-01,0.0,0.385,0.12758333333333335,0.0,0.336,0.13216666666666668,0.0,0.844,0.657,-0.9457,0.8442,0.07234166666666668
2019-02-02,0.0,0.116,0.029,0.0,0.338,0.2025,0.547,1.0,0.76875,0.0,0.7906,0.5312749999999999
2019-02-03,0.0,0.106,0.041499999999999995,0.081,0.353,0.214,0.647,0.813,0.7444999999999999,-0.0498,0.7964,0.515575
2019-02-04,0.03,0.147,0.10799999999999998,0.181,0.388,0.25,0.582,0.672,0.642,0.2263,0.9675,0.4733666666666667
2019-02-05,0.0,0.0,0.0,0.069,0.146,0.1075,0.854,0.931,0.8925000000000001,0.4215,0.7579,0.5897
2019-02-06,0.0,0.135,0.03375,0.0,0.316,0.13,0.0,1.0,0.5860000000000001,0.0,0.9403,0.399825
2019-02-07,0.0,0.28,0.1564,0.0,0.201,0.0402,0.0,0.883,0.6032,-0.8658,0.0,-0.43010000000000004
2019-02-08,0.0,0.158,0.06477777777777777,0.0,0.38,0.17388888888888887,0.62,1.0,0.7614444444444445,-0.7184,0.8519,0.4633333333333333
2019-02-09,0.0,0.237,0.081625,0.074,0.424,0.227125,0.339,0.891,0.69125,-0.7845,0.9612,0.448075
2019-02-10,0.033,0.217,0.07759999999999999,0.0,0.178,0.0852,0.783,0.91,0.837,-0.5563,0.8313,0.2173
2019-02-11,0.0,0.447,0.16876923076923075,0.0,0.254,0.09461538461538463,0.492,1.0,0.7367692307692307,-0.8527,0.8201,-0.20593846153846154
2019-02-12,0.0,0.278,0.06116666666666667,0.0,0.244,0.09433333333333334,0.0,0.897,0.511,-0.7579,0.802,0.1701666666666667
2019-02-13,0.0,0.114,0.030500000000000003,0.063,0.556,0.2753333333333334,0.444,0.899,0.694,0.2263,0.9052,0.48571666666666663
2019-02-14,0.0,0.287,0.11257142857142857,0.0,0.366,0.12814285714285714,0.0,0.726,0.4735714285714286,-0.9022,0.9499,-0.11298571428571431
2019-02-15,0.0,0.222,0.0738,0.0,0.27,0.08460000000000001,0.624,1.0,0.8416,-0.6858,0.7778,-0.07693999999999998
2019-02-16,0.0,0.08,0.04,0.0,0.263,0.1315,0.0,0.657,0.3285,0.0,0.743,0.3715
2019-02-17,0.0,0.4,0.08436363636363636,0.0,0.452,0.09545454545454546,0.0,1.0,0.6382727272727272,-0.7574,0.8935,0.08666363636363636
2019-02-18,0.0,0.253,0.10070000000000001,0.0,0.672,0.16460000000000002,0.0,0.852,0.5346000000000001,-0.7828,0.8074,0.014319999999999989
2019-02-19,0.0,0.35,0.113,0.0,1.0,0.22249999999999998,0.0,0.949,0.664625,-0.9623,0.8442,-0.07576875
2019-02-20,0.0,0.329,0.1421,0.0,0.338,0.08180000000000001,0.0,0.952,0.6761,-0.8387,0.34,-0.27862
2019-02-21,0.0,0.079,0.0312,0.0,0.295,0.1414,0.705,1.0,0.8274000000000001,0.0,0.9309,0.4503399999999999
2019-02-22,0.0,0.559,0.23900000000000002,0.0,0.317,0.11779999999999999,0.441,0.853,0.6432,-0.886,0.9313,-0.055220000000000005
2019-02-23,0.0,0.113,0.03766666666666667,0.0,0.279,0.15633333333333335,0.697,1.0,0.806,0.0,0.8176,0.4848333333333333
2019-02-24,0.0,0.131,0.031181818181818186,0.062,0.551,0.23227272727272724,0.449,0.938,0.7365454545454546,0.3612,0.9002,0.6437909090909092
2019-02-25,0.0,0.241,0.09781818181818182,0.052,0.351,0.1922727272727273,0.496,0.888,0.7099999999999999,-0.5859,0.891,0.2891363636363636
2019-02-26,0.0,0.128,0.025090909090909094,0.0,0.492,0.19772727272727275,0.508,1.0,0.7772727272727272,-0.6486,0.9607,0.5294454545454546
2019-02-27,0.0,0.303,0.08642857142857142,0.0,0.363,0.1464285714285714,0.637,0.938,0.767142857142857,-0.9451,0.969,0.12275714285714283
2019-02-28,0.0,0.0,0.0,0.186,0.345,0.27699999999999997,0.655,0.814,0.7229999999999999,0.6249,0.8591,0.7636666666666666
2019-03-01,0.0,0.299,0.07427272727272728,0.0,0.38,0.11690909090909091,0.0,1.0,0.627,-0.9325,0.9584,0.020727272727272695
2019-03-02,0.0,0.109,0.034999999999999996,0.094,0.369,0.23366666666666666,0.586,0.906,0.7313333333333333,0.4404,0.9004,0.6929
2019-03-03,0.0,0.158,0.04800000000000001,0.0,0.714,0.21616666666666665,0.0,1.0,0.5693333333333334,-0.5106,0.9042,0.043683333333333324
2019-03-04,0.04,0.367,0.1729166666666667,0.0,0.359,0.12058333333333336,0.469,0.819,0.7062499999999999,-0.9555,0.8979,-0.11421666666666667
2019-03-05,0.0,0.778,0.194625,0.0,0.385,0.11006250000000002,0.222,1.0,0.6953125,-0.8555,0.8,-0.030743750000000007
2019-03-06,0.0,0.778,0.181625,0.0,0.312,0.098875,0.222,0.927,0.7193749999999999,-0.8752,0.9136,-0.03208749999999999
2019-03-07,0.0,0.352,0.156125,0.0,0.196,0.07050000000000001,0.624,1.0,0.77325,-0.886,0.6269,-0.24301250000000002
2019-03-08,0.0,0.778,0.14818181818181816,0.0,0.767,0.23336363636363633,0.222,0.867,0.6185454545454545,-0.862,0.8561,0.2191181818181818
2019-03-09,0.0,0.418,0.11,0.0,0.436,0.15400000000000003,0.0,1.0,0.6248888888888888,-0.9739,0.8999,0.16074444444444447
2019-03-10,0.0,0.455,0.09533333333333333,0.0,0.179,0.07011111111111111,0.545,1.0,0.8347777777777777,-0.3612,0.7089,0.12338888888888887
2019-03-11,0.0,0.152,0.08800000000000001,0.0,0.104,0.066,0.754,1.0,0.8460000000000001,-0.3066,0.0,-0.14486666666666667
2019-03-12,0.032,0.221,0.12160000000000001,0.076,0.32,0.182,0.613,0.892,0.6963999999999999,-0.6588,0.9293,0.28764
2019-03-13,0.0,0.406,0.14614285714285716,0.0,0.672,0.19071428571428567,0.328,0.867,0.6632857142857143,-0.9288,0.9629,0.00819285714285716
2019-03-14,0.0,0.394,0.14133333333333334,0.0,0.552,0.12840000000000001,0.0,0.859,0.6636000000000001,-0.8934,0.7227,-0.18788
2019-03-15,0.0,0.248,0.11027272727272726,0.0,0.278,0.10272727272727274,0.0,1.0,0.6962727272727274,-0.872,0.7906,-0.06160909090909094
2019-03-16,0.0,0.145,0.06760000000000001,0.0,0.369,0.1662,0.0,0.855,0.5662,-0.6597,0.9601,0.25882
2019-03-17,0.0,0.464,0.09147826086956522,0.0,0.552,0.09917391304347825,0.0,1.0,0.548608695652174,-0.8955,0.8308,0.0048391304347826115
2019-03-18,0.0,0.415,0.11227272727272726,0.0,0.624,0.17545454545454545,0.376,0.937,0.7123636363636363,-0.9436,0.946,-0.007545454545454572
2019-03-19,0.0,0.773,0.12942857142857142,0.0,0.521,0.10857142857142857,0.0,0.863,0.4762142857142857,-0.9292,0.9001,0.02085000000000001
2019-03-20,0.0,0.546,0.09922222222222224,0.0,0.403,0.1618888888888889,0.0,1.0,0.6278888888888888,-0.9358,0.9559,0.302
2019-03-21,0.0,0.283,0.04777777777777777,0.0,0.583,0.202,0.0,0.853,0.528,-0.6697,0.8934,0.2748111111111111
2019-03-22,0.0,0.095,0.019,0.0,0.478,0.167625,0.0,0.778,0.43825000000000003,0.0,0.8225,0.4653999999999999
2019-03-23,0.0,0.302,0.13479999999999998,0.041,0.254,0.13640000000000002,0.641,0.912,0.7287999999999999,-0.8985,0.8122,0.012559999999999993
2019-03-24,0.0,0.0,0.0,0.577,0.7,0.6385,0.3,0.423,0.3615,0.6249,0.7906,0.70775
2019-03-25,0.0,0.444,0.20275,0.0,0.248,0.135,0.485,0.93,0.6625,-0.6808,0.6597,0.139675
2019-03-26,0.0,0.296,0.10175000000000001,0.0,0.789,0.147,0.0,0.836,0.501125,-0.6808,0.8834,-0.11423749999999996
2019-03-27,0.0,0.867,0.177875,0.0,0.435,0.08925,0.0,1.0,0.48274999999999996,-0.9196,0.6705,-0.1456125
2019-03-28,0.0,0.379,0.1167142857142857,0.0,0.382,0.09400000000000001,0.0,0.916,0.5750000000000001,-0.8316,0.9081,-0.09972142857142854
2019-03-29,0.0,0.237,0.07050000000000001,0.0,0.663,0.28980000000000006,0.0,0.812,0.43979999999999997,-0.5719,0.9565,0.37397
2019-03-30,0.0,0.241,0.098,0.0,0.529,0.1375,0.471,1.0,0.7642,-0.9153,0.9274,0.0001299999999999968
2019-03-31,0.123,0.159,0.14,0.102,0.229,0.14666666666666667,0.612,0.768,0.7136666666666667,-0.1779,0.5935,0.12073333333333335
2019-04-01,0.04,0.233,0.13862500000000003,0.0,0.186,0.0955,0.646,0.906,0.765875,-0.8391,0.659,-0.19672499999999998
2019-04-02,0.0,0.302,0.10812500000000001,0.0,0.399,0.13775,0.0,0.943,0.6913750000000001,-0.8983,0.9756,0.06461249999999999
2019-04-03,0.0,0.161,0.0322,0.0,0.534,0.2412,0.466,0.87,0.7266000000000001,-0.5859,0.9168,0.5664399999999999
2019-04-04,0.0,0.299,0.10499999999999998,0.108,0.514,0.2354,0.486,0.799,0.6597999999999999,-0.8742,0.7506,0.24994
2019-04-05,0.0,0.323,0.13116666666666668,0.0,0.714,0.19741666666666666,0.286,1.0,0.6713333333333332,-0.95,0.936,-0.15335000000000001
2019-04-06,0.0,0.296,0.082375,0.0,0.623,0.2310625,0.377,1.0,0.6865,-0.7716,0.9681,0.17934375000000002
2019-04-07,0.0,0.516,0.1929090909090909,0.0,0.364,0.07790909090909091,0.484,1.0,0.7290909090909092,-0.9677,0.9584,-0.3809181818181818
2019-04-08,0.0,0.215,0.076125,0.0,0.303,0.156125,0.643,0.908,0.76775,-0.8519,0.8834,0.24562499999999998
2019-04-09,0.0,0.294,0.100375,0.0,0.727,0.197375,0.273,0.871,0.7023750000000002,-0.7959,0.9423,0.1444375
2019-04-10,0.0,0.251,0.07991666666666666,0.0,0.577,0.2065,0.0,1.0,0.6303333333333333,-0.5106,0.8834,0.11072499999999996
2019-04-11,0.0,0.32,0.09799999999999999,0.0,0.804,0.368,0.196,0.805,0.534,-0.9136,0.908,0.18677500000000002
2019-04-12,0.0,0.47,0.15245454545454543,0.0,1.0,0.19236363636363638,0.0,1.0,0.6550909090909092,-0.9016,0.9062,-0.07131818181818182
2019-04-13,0.0,0.311,0.09414285714285715,0.0,0.567,0.21314285714285716,0.433,1.0,0.6926428571428572,-0.9141,0.9116,0.08133571428571429
2019-04-14,0.0,0.228,0.13037500000000002,0.039,0.447,0.12825,0.553,0.835,0.741375,-0.9022,0.9559,-0.2516125
2019-04-15,0.0,0.24,0.09353846153846154,0.0,0.937,0.25823076923076926,0.063,1.0,0.6481538461538462,-0.9118,0.9413,0.1665923076923077
