,0,ret_5
2018-06-13 05:02:00-05:00,b'Before taking office people were assuming that we were going to War with North Korea. President Obama said that Nor\\u2026 https://t.co/tA3JOYW9EE',-8.888098835659053e-05
2018-06-13 06:11:00-05:00,"b'We save a fortune by not doing war games, as long as we are negotiating in good faith - which both sides are!'",-8.885729518393461e-05
2019-06-05 01:02:00-05:00,"b'I kept hearing that there would be \\u201cmassive\\u201d rallies against me in the UK, but it was quite the opposite. The big c\\u2026 https://t.co/f4DFN5EaAD'",-8.885729518393461e-05
2018-07-10 13:43:00-05:00,"b'A recent Emerson College ePoll said that most Americans, especially Hispanics, feel that they are better off under\\u2026 https://t.co/8lTWx6eh3C'",-8.882572392965002e-05
2019-02-25 06:59:00-06:00,b'I hope our great Republican Senators don\\u2019t get led down the path of weak and ineffective Border Security. Without s\\u2026 https://t.co/uc1Je2oSDv',-8.87941751021133e-05
2018-07-10 09:50:00-05:00,b'Informing the Republican Senators of my nomination of Judge Brett Kavanaugh. #SCOTUS https://t.co/O5cAaVAtQt',-8.87784090909091e-05
2019-03-14 06:23:00-05:00,b'My Administration looks forward to negotiating a large scale Trade Deal with the United Kingdom. The potential is unlimited!',-8.859750155045628e-05
2018-07-13 13:05:00-05:00,b'\\U0001f1fa\\U0001f1f8\\U0001f1ec\\U0001f1e7 https://t.co/CwnBfe3smd',-8.85661146045523e-05
2019-08-25 18:41:00-05:00,b'Congratulations to Louisiana\\u2019s Champions. See you at the White House! https://t.co/Qadi7uD5U4',-8.847991505928154e-05
2019-03-26 20:10:00-05:00,b'https://t.co/P46CNUBicX',-8.845643520566122e-05
2018-07-30 17:45:00-05:00,"b'Congratulations to our new @DeptVetAffairs Secretary, Robert Wilkie! https://t.co/6erqWJzuiK'",-8.84486113568017e-05
2019-03-03 19:25:00-06:00,b'Schumer &amp; the Democrats are hurting our Country. Senate Republicans must take BOLD ACTION! https://t.co/QFqCaYmVPJ',-8.844078889183692e-05
2018-07-19 05:30:00-05:00,"b'The Democrats have a death wish, in more ways than one - they actually want to abolish ICE. This should cost them h\\u2026 https://t.co/a7Kf1htnav'",-8.842514811212309e-05
2019-03-26 20:28:00-05:00,b'The Fake News Media has lost tremendous credibility with its corrupt coverage of the illegal Democrat Witch Hunt of\\u2026 https://t.co/3zByjVZIkO',-8.840951286358412e-05
2019-03-15 08:48:00-05:00,"b'So, if there was knowingly &amp; acknowledged to be \\u201czero\\u201d crime when the Special Counsel was appointed, and if the app\\u2026 https://t.co/FqwNKuhMNq'",-8.84016973125884e-05
2018-01-18 14:46:00-06:00,"b'Departing Pittsburgh now, where it was my great honor to stand with our incredible workers, and to show the world t\\u2026 https://t.co/hig8AOxDFs'",-8.838607035531201e-05
2019-03-13 17:53:00-05:00,b'I agree with Rand Paul. This is a total disgrace and should NEVER happen to another President! https://t.co/czcUbee9x7',-8.838607035531201e-05
2019-06-06 00:58:00-05:00,b'A big and beautiful day today!',-8.837825894829872e-05
2019-03-26 15:37:00-05:00,b'\\u201cA Catastrophic Media Failure\\u201d https://t.co/dkHo5kHwwf',-8.835483300936562e-05
2018-07-31 05:51:00-05:00,b'Rush Limbaugh is a great guy who truly gets it!',-8.833141948591114e-05
2018-02-02 05:50:00-06:00,b'\\u201cYou had Hillary Clinton and the Democratic Party try to hide the fact that they gave money to GPS Fusion to create\\u2026 https://t.co/A8GoOzBrPx',-8.832361773538245e-05
2018-07-18 06:04:00-05:00,b'\\u201cA lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now\\u2026 https://t.co/EKYed829Bb',-8.830022075055188e-05
2018-10-16 21:40:00-05:00,"b'Stock Market up 548 points today. Also, GREAT jobs numbers!'",-8.826904404625298e-05
2018-10-16 21:37:00-05:00,"b'Elizabeth Warren is being hammered, even by the Left. Her false claim of Indian heritage is only selling to VERY LOW I.Q. individuals!'",-8.826904404625298e-05
2019-05-23 20:10:00-05:00,b'\\u201cPELOSI STAMMERS THROUGH NEWS CONFERENCE\\u201d https://t.co/1OyCyqRTuk',-8.823788934968675e-05
2019-03-28 22:24:00-05:00,"b'Working hard, thank you! #MAGA https://t.co/00hoL0to0u'",-8.823788934968675e-05
2018-01-18 05:26:00-06:00,"b'....The Wall will be paid for, directly or indirectly, or through longer term reimbursement, by Mexico, which has a\\u2026 https://t.co/J09b17pLIi'",-8.823010411152286e-05
2018-01-17 17:29:00-06:00,b'I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United S\\u2026 https://t.co/aWutB2fro3',-8.823010411152286e-05
2018-07-17 19:22:00-05:00,"b'The meeting between President Putin and myself was a great success, except in the Fake News Media!'",-8.816787162757891e-05
2018-07-23 21:08:00-05:00,b'#MadeInAmerica Showcase! https://t.co/rT0WIE99yP',-8.812902088657794e-05
2019-03-18 06:38:00-05:00,"b'General Motors and the UAW are going to start \\u201ctalks\\u201d in September/October. Why wait, start them now! I want jobs t\\u2026 https://t.co/iaPqucQkWS'",-8.805142203046579e-05
2018-08-15 20:15:00-05:00,b'\\u201cHillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were\\u2026 https://t.co/s9IIkvBxPs',-8.802816901408451e-05
2018-07-31 12:34:00-05:00,"b'I don\\u2019t care what the political ramifications are, our immigration laws and border security have been a complete an\\u2026 https://t.co/eYFA8HcawS'b'...Border Security is National Security, and National Security is the long-term viability of our Country. A Governm\\u2026 https://t.co/TdZKJYoDqs'",-8.80126738250308e-05
2019-06-06 12:37:00-05:00,"b'Today, we remember those who fell, and we honor all who fought, here in Normandy. They won back this ground for civ\\u2026 https://t.co/Oq9h32zoGy'",-8.799718409010911e-05
2018-08-13 19:12:00-05:00,b'\\u201cTrump\\u2019s foreign policy is actually boosting America\\u2019s standing\\u201d https://t.co/oC7Xs38uRo',-8.775008775008775e-05
2019-08-15 11:31:00-05:00,b'Wow! The Deputy Editor of the Failing New York Times was just demoted. Should have been Fired! Totally biased and i\\u2026 https://t.co/BPnbmpvapd',-8.772699359592947e-05
2018-08-17 07:30:00-05:00,"b'Just announced, youth unemployment is at a 50 year low!  @foxandfriends'",-8.74737578726382e-05
2018-08-16 09:11:00-05:00,b'There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press\\u2026 https://t.co/Q9FJViI0P0',-8.745080891998251e-05
2019-08-06 07:01:00-05:00,b'Massive amounts of money from China and other parts of the world is pouring into the United States for reasons of s\\u2026 https://t.co/8TrQGOQj8g',-8.741258741258741e-05
2019-05-10 07:08:00-05:00,"b'....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have mo\\u2026 https://t.co/pwa3MIK32A'",-8.739730816290858e-05
2019-08-15 08:00:00-05:00,b'The Philadelphia shooter should never have been allowed to be on the streets. He had a long and very dangerous crim\\u2026 https://t.co/m8OKxGnmth',-8.739730816290858e-05
2019-06-07 06:30:00-05:00,b'https://t.co/xrrzYhPu0i',-8.738967054094207e-05
2019-05-15 13:21:00-05:00,"b'The courage &amp; sacrifice of our heroes is the reason our flag stands tall, our hearts beat with pride, and our Count\\u2026 https://t.co/vOVIcbctRJ'",-8.729050279329609e-05
2018-08-16 20:50:00-05:00,b'\\u201c....An incredibly corrupt FBI &amp; DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off t\\u2026 https://t.co/whxwI2Shaj',-8.720676724513822e-05
2019-04-01 09:44:00-05:00,"b'No matter what information is given to the crazed Democrats from the No Collusion Mueller Report, it will never be\\u2026 https://t.co/SuhhoTVwQ2'",-8.720676724513822e-05
2018-08-16 21:05:00-05:00,"b'.....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes a\\u2026 https://t.co/KX6Fen5VzB'",-8.719916288803627e-05
2019-05-17 05:52:00-05:00,b'All people that are illegally coming into the United States now will be removed from our Country at a later date as\\u2026 https://t.co/i0kpWPLipC',-8.706251088281386e-05
2018-01-25 11:26:00-06:00,"b'Great bilateral meeting with Prime Minister Theresa May of the United Kingdom, affirming the special relationship a\\u2026 https://t.co/6bIzOEo8DK'",-8.700948403375968e-05
2019-08-27 18:31:00-05:00,"b'Axios (whatever that is) sat back and said GEEEEE, let\\u2019s see, what can we make up today to embarrass the President?\\u2026 https://t.co/hQmXUH48Ou'",-8.695652173913044e-05
2019-04-02 06:34:00-05:00,"b'Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before,\\u2026 https://t.co/Er1PpPgyc0'",-8.688097306689835e-05
2018-01-26 05:24:00-06:00,b'Great bilateral meeting with President @Alain_Berset of the Swiss Confederation - as we continue to strengthen our\\u2026 https://t.co/3bK58PuFPd',-8.686587908269631e-05
2018-08-20 22:41:00-05:00,b'Will be going to the Great State of West Virginia on Tuesday Night to campaign &amp; do a Rally Speech for a hard worki\\u2026 https://t.co/ywJFjZC8WE',-8.685079034219212e-05
2018-08-23 13:09:00-05:00,b'It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the\\u2026 https://t.co/xkypzKTE17',-8.681309141418526e-05
2018-08-07 22:00:00-05:00,"b'When I decided to go to Ohio for Troy Balderson, he was down in early voting 64 to 36. That was not good. After my\\u2026 https://t.co/uHjy9m9lSW'",-8.680555555555556e-05
2018-08-07 22:24:00-05:00,"b'Congratulations to a future STAR of the Republican Party, future Senator John James. A big and bold victory tonight\\u2026 https://t.co/gyVGL7M3OQ'",-8.679048776254123e-05
2019-05-07 13:58:00-05:00,b'Congratulations @TigerWoods - you are truly one of a kind! https://t.co/B6YpeLZilo',-8.675284115554784e-05
2018-08-23 23:22:00-05:00,"b'...And according to Polls, would do even better today! https://t.co/NAzQOIFW6o'",-8.675284115554784e-05
2019-08-07 15:37:00-05:00,b'https://t.co/RCcXfhUwP3',-8.673779165582444e-05
2018-08-24 05:05:00-05:00,b'Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous v\\u2026 https://t.co/JnynQrkLgl',-8.670770831526923e-05
2018-08-22 18:02:00-05:00,b'https://t.co/15ibBbf34U',-8.670019074041963e-05
2019-05-08 05:18:00-05:00,b'\\u201cCASE CLOSED!\\u201d @SenateMajLDR \\nhttps://t.co/TOIatsmu4U',-8.666262241095416e-05
2019-08-28 17:27:00-05:00,"b'A sad day for the Democrats, Kirsten Gillibrand has dropped out of the Presidential Primary. I\\u2019m glad they never fo\\u2026 https://t.co/sUvsnRYbiX'",-8.655011251514626e-05
2019-04-09 10:37:00-05:00,"b'\\u201cWhat\\u2019s completely unacceptable is for Congesswoman Omar to target Jews, in this case Stephen Miller.\\u201d Jeff Ballabo\\u2026 https://t.co/ZKr4sPuy3S'",-8.644536652835408e-05
2018-09-07 06:12:00-05:00,"b'Matt Rosendale will be a Great Senator from a Great State, Montana! He is a fighter who will be tough on Crime and\\u2026 https://t.co/P0olff4xtW'",-8.634832915983076e-05
2018-09-06 21:49:00-05:00,"b'Thank you Montana, I love you! https://t.co/9J4Xv2PoNw'",-8.6333419666753e-05
2018-09-10 18:22:00-05:00,"b'Just had calls with South Carolina Governor Henry McMaster, North Carolina Governor Roy Cooper, and Virginia Govern\\u2026 https://t.co/o5ArMGs9s0'",-8.619203585588692e-05
2019-04-05 12:49:00-05:00,"b'Will soon be landing in Calexico, California to look at a portion of the new WALL being built on our Southern Borde\\u2026 https://t.co/LvnLVmSvzv'",-8.618460742911317e-05
2018-09-10 18:36:00-05:00,b'https://t.co/Vh47XjGzpt',-8.618460742911317e-05
2018-09-05 17:16:00-05:00,b'TREASON?',-8.59697386519945e-05
2019-10-03 20:05:00-05:00,"b'As the President of the United States, I have an absolute right, perhaps even a duty, to investigate, or have inves\\u2026 https://t.co/X8NmXJ5ey7'",-8.595495960116899e-05
2018-09-11 19:20:00-05:00,b'#NeverForget #September11th https://t.co/POd8D1WfBa',-8.595495960116899e-05
2018-09-11 20:17:00-05:00,"b'\\u201cYou know who\\u2019s at fault for this more than anyone else, Comey, because he leaked information and laundered it thro\\u2026 https://t.co/Oz5a1loqOm'",-8.594757198109153e-05
2019-04-15 11:22:00-05:00,"b'The Mueller Report, which was written by 18 Angry Democrats who also happen to be Trump Haters (and Clinton Support\\u2026 https://t.co/gDIQBA33Iq'",-8.591803419537761e-05
2019-10-03 15:37:00-05:00,b'\\u201cTrump Fundraising Haul Shows Impeachment Backfiring on Dems\\u201d https://t.co/LM1hTQX0lY',-8.58663918942126e-05
2019-06-18 06:22:00-05:00,b'European Markets rose on comments (unfair to U.S.) made today by Mario D!',-8.582954252853832e-05
2019-04-18 12:00:00-05:00,"b'As I have been saying all along, NO COLLUSION - NO OBSTRUCTION! https://t.co/BnMB5mvHAM'",-8.58000858000858e-05
2019-04-22 13:06:00-05:00,b'Spoke to Prime Minister Ranil Wickremesinghe of Sri Lanka this morning to inform him that the United States stands\\u2026 https://t.co/jcugbMEx3E',-8.574858514834505e-05
2019-04-12 09:20:00-05:00,"b'Even the Democrats now say that our Southern Border is a Crisis and a National Emergency. Hopefully, we will not be\\u2026 https://t.co/CID3xfQPBK'",-8.572653236176597e-05
2019-04-23 05:45:00-05:00,b'Sorry to say but @foxandfriends is by far the best of the morning political shows on television. It rightfully has\\u2026 https://t.co/SpyApUgKBK',-8.572653236176597e-05
2018-08-31 12:10:00-05:00,b'I will be doing a major rally for Senator Ted Cruz in October. I\\u2019m picking the biggest stadium in Texas we can find\\u2026 https://t.co/OeAPVvpUsq',-8.571918395336877e-05
2018-09-04 18:19:00-05:00,b'The Woodward book has already been refuted and discredited by General (Secretary of Defense) James Mattis and Gener\\u2026 https://t.co/LtlBUGh9PI',-8.56971462850287e-05
2018-09-04 15:41:00-05:00,"b'Jon Kyl will be an extraordinary Senator representing an extraordinary state, Arizona. I look forward to working with him!'",-8.564576909900651e-05
2018-09-04 15:42:00-05:00,"b'The Brett Kavanaugh hearings for the future Justice of the Supreme Court are truly a display of how mean, angry, an\\u2026 https://t.co/hs5LddtiOo'b'....looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress. So sad to see!'",-8.56384345294168e-05
2018-08-28 09:22:00-05:00,b'I smile at Senators and others talking about how good free trade is for the U.S. What they don\\u2019t say is that we los\\u2026 https://t.co/LVaD3bVjlA',-8.56384345294168e-05
2019-10-08 07:31:00-05:00,"b'So many people conveniently forget that Turkey is a big trading partner of the United States, in fact they make the\\u2026 https://t.co/8hZwfMQNQs'b'.....good health, at my request, Pastor Brunson, who had many years of a long prison term remaining. Also remember,\\u2026 https://t.co/ZRyFqxATin'",-8.563110121596163e-05
2019-08-21 06:53:00-05:00,b'Rep Tlaib wants to cut off aid to Israel. This is the new face the of Democrat Party? Read the AOC PLUS 3 statement\\u2026 https://t.co/Ga1qfJPNnD',-8.561643835616438e-05
2019-08-19 18:56:00-05:00,b'Great discussion with Prime Minister @BorisJohnson today. We talked about Brexit and how we can move rapidly on a U\\u2026 https://t.co/NcdJYwykki',-8.559445347941454e-05
2018-09-17 05:02:00-05:00,"b'\\u201cA lot of small &amp; medium size enterprises are registering very good profit, sometimes record profits-there stocks a\\u2026 https://t.co/gBhKMbGwoB'",-8.556515786771627e-05
2019-06-26 14:14:00-05:00,"b'Just departed for the #G20 Summit in Osaka, Japan!\\U0001f1fa\\U0001f1f8\\U0001f1ef\\U0001f1f5 https://t.co/IdAYUOiWqf'",-8.553588230262595e-05
